OBS,HOUSEHOLDID,BOUGHT.US,PRICE.COMP,PRICE.US,DISPL.COMP,DISPL.US,COUP.COMP,COUP.US,COUPDISPL.COMP,COUPDISPL.US
2568,277,0,34.000002,41.000001,0,0,0,0,0,0
2569,277,0,25,45.000002,0,0,0,0,0,0
2570,277,0,34.000002,39.999999,0,0,0,0,0,0
2571,277,0,25,37,0,0,0,0,0,0
2572,277,0,30.999999,44,0,0,0,0,0,0
2573,277,0,30.999999,44,0,0,0,0,0,0
2574,277,0,28.000001,37,0,0,0,0,0,0
2575,277,0,30.999999,35.999998,0,0,0,0,0,0
2576,277,0,30.999999,35.999998,0,0,0,0,0,0
2577,277,0,17.000001,35.999998,0,0,0,1,0,0
2578,277,0,17.000001,35.999998,0,0,0,1,0,0
2579,277,0,27.000001,35.999998,0,0,0,1,0,0
2580,277,0,27.000001,35.999998,0,0,0,0,0,0
2581,277,0,27.000001,35,0,0,0,1,0,0
2582,277,0,27.000001,35,0,0,1,0,0,0
2583,277,0,27.000001,35,0,0,0,0,0,0
2584,277,0,27.000001,35,0,0,1,0,0,0
2585,277,0,27.000001,35,0,0,0,0,0,0
2586,277,0,27.000001,35,0,0,1,0,0,0
2587,277,0,30.999999,35,0,0,1,0,0,0
2588,277,0,30.999999,35,0,0,1,0,0,0
2589,277,0,30.999999,35,0,0,1,0,0,0
2590,277,0,30.999999,35.999998,0,0,1,0,0,0
2591,277,0,30.999999,35,0,0,0,0,0,0
2592,277,0,30.999999,35,0,0,1,0,0,0
2593,277,0,30.999999,35,0,0,1,0,0,0
2594,277,0,24,35,0,0,1,0,0,0
2595,277,0,37,35,0,0,0,0,0,0
2596,277,0,37,35,0,0,0,0,0,0
2597,277,0,15,35,0,0,1,0,0,0
2598,277,0,30.999999,34.000002,1,0,0,0,0,0
2599,277,0,37,35,0,0,0,0,0,0
2600,277,0,39.000001,28.000001,0,0,0,0,1,0
2601,277,0,37,35,0,0,0,0,1,0
2602,277,0,37,37.999999,0,0,1,0,0,0
2603,277,0,30.999999,37,1,0,0,0,0,0
2604,277,0,37,41.999999,0,0,0,0,0,0
2605,277,0,37,41.999999,0,0,0,0,0,0
2606,277,0,37,35.999998,0,0,0,0,0,0
2607,278,1,50.000001,28.000001,0,0,0,0,0,1
2608,278,0,46.999998,29.999999,1,0,0,0,0,0
2609,278,0,43.000001,30.999999,0,0,0,0,0,0
2610,278,0,41.999999,30.999999,1,0,0,0,0,0
2611,278,0,37,33,0,0,0,0,0,0
2612,279,0,34.000002,35,0,0,1,0,0,0
2613,279,0,45.000002,35,0,0,1,0,0,0
2614,279,0,34.000002,28.000001,0,0,0,0,0,0
2615,279,1,34.000002,28.000001,0,0,0,0,0,0
2616,279,1,42.000001,28.000001,0,0,0,0,0,1
2617,279,1,45.000002,28.000001,0,1,0,0,0,0
2618,279,0,34.000002,30.999999,0,0,0,0,0,0
2619,279,0,50.000001,30.999999,1,0,0,0,0,0
2620,279,0,34.000002,34.000002,0,0,0,0,0,0
2621,279,0,44,34.000002,0,0,0,0,0,0
2622,280,0,29.999999,30.999999,0,0,0,0,0,0
2623,280,0,17.000001,33,0,0,0,0,0,0
2624,280,0,30.999999,34.000002,1,0,0,0,0,0
2625,280,0,35.999998,37,0,0,1,0,0,0
2626,280,0,52.999999,37,0,0,0,0,0,0
2627,281,0,30.999999,44,0,0,0,0,0,0
2628,281,0,30.999999,35.999998,0,0,0,0,0,0
2629,281,0,27.000001,33,0,0,0,0,0,0
2630,281,0,27.000001,35,0,0,0,0,0,0
2631,281,0,30.999999,35,0,0,0,0,0,0
2632,282,1,45,28.000001,0,0,0,0,0,0
2633,282,0,45,37,0,0,0,0,0,0
2634,282,0,15,28.000001,0,0,0,0,0,0
2635,282,0,39.000001,29.999999,0,0,0,0,0,0
2636,282,1,46.999998,30.999999,0,0,0,0,0,0
2637,282,1,50.000001,30.999999,0,0,0,0,0,0
2638,282,0,45.333333,28.000001,0,0,0,0,0,0
2639,283,0,39.000001,28.000001,0,1,0,0,0,0
2640,283,0,28.000001,30.999999,0,0,0,0,0,0
2641,283,0,41.333334,34.000002,0,0,0,0,0,0
2642,283,0,35,28.000001,0,0,0,1,0,0
2643,283,0,39.000001,37,1,0,0,0,0,0
2644,284,0,34.000002,28.000001,0,0,0,0,0,0
2645,284,0,39.666667,28.000001,0,1,0,0,0,0
2646,284,0,21,34.000002,0,0,0,0,0,0
2647,284,1,41.666668,22,0,0,0,0,0,0
2648,284,0,41.666668,28.000001,0,0,0,0,0,0
2649,285,0,44.999999,30.999999,0,0,0,0,0,0
2650,285,0,50.000001,39.000001,0,0,0,0,0,0
2651,285,0,46.999998,29.999999,0,0,0,0,0,0
2652,285,0,41.333334,17.999999,1,0,0,0,0,0
2653,285,0,35,28.000001,0,0,0,1,0,0
2654,286,0,29.999999,28.000001,0,0,1,0,0,0
2655,286,0,33,35,0,0,0,1,0,0
2656,286,0,37,34.000002,0,0,0,0,0,0
2657,286,0,50.000001,35,0,0,1,0,0,0
2658,286,0,44,34.000002,0,0,0,0,0,0
2659,287,0,41.000001,48,0,0,1,0,0,0
2660,287,0,46,48,0,0,1,0,0,0
2661,287,0,41.999999,41.000001,0,0,0,0,0,0
2662,287,0,42.666667,28.000001,0,0,0,1,0,0
2663,287,0,40.666666,41.000001,0,0,0,0,0,0
2664,287,0,44,41.000001,0,0,1,0,0,0
2665,287,0,44,41.000001,0,0,1,0,0,0
2666,288,0,30.999999,44,0,0,0,0,0,0
2667,288,0,35,28.000001,0,0,0,0,0,0
2668,288,0,34.000002,30.999999,0,0,0,0,0,0
2669,288,0,35.666666,41.000001,0,0,1,0,0,0
2670,288,0,30.999999,30.999999,1,0,0,0,0,0
2671,288,0,50.000001,34.000002,0,0,0,0,0,0
2672,288,0,30.999999,37,0,0,0,0,0,0
2673,289,0,28.000001,39.999999,0,0,0,0,0,0
2674,289,0,48.999999,37.999999,0,0,0,0,0,0
2675,289,0,35,30.999999,1,0,0,0,0,0
2676,289,0,50.000001,35.999998,0,0,0,0,0,0
2677,289,0,35,28.000001,0,0,0,0,0,0
2678,290,0,22,34.000002,0,0,0,0,0,0
2679,290,0,45.000002,34.000002,0,0,1,0,0,0
2680,290,0,50.000001,28.000001,0,0,1,0,0,0
2681,290,0,34.000002,30.999999,0,0,0,0,0,0
2682,290,0,34.000002,30.999999,0,0,1,0,0,0
2683,290,0,41.999999,34.000002,1,0,0,0,0,0
2684,290,0,32.000002,37,1,0,0,0,0,0
2685,291,0,30.999999,37,1,0,0,0,0,0
2686,291,0,30.999999,30.999999,1,0,0,0,0,0
2687,291,0,30.999999,37,0,0,0,0,0,0
2688,291,0,30.999999,35,0,0,1,0,0,0
2689,291,0,30.999999,30.999999,1,0,0,0,0,0
2690,291,0,45.666667,21,0,0,0,0,0,0
2691,291,0,22,34.000002,0,0,0,0,0,0
2692,292,0,37,34.000002,0,0,0,0,0,0
2693,292,0,28.999999,46.999998,1,0,0,0,0,0
2694,292,0,30.999999,34.000002,1,0,0,0,0,0
2695,292,1,43.000001,30.999999,0,0,0,0,0,0
2696,292,1,34.000002,30.999999,0,0,0,0,0,0
2697,292,0,28.000001,30.999999,0,0,0,0,0,0
2698,292,0,35,30.999999,0,0,1,0,0,0
2699,292,0,34.000002,30.999999,1,0,0,0,0,0
2700,292,1,39.000001,30.999999,1,0,0,0,0,0
2701,292,0,34.000002,28.999999,0,0,0,0,0,0
2702,292,0,30.999999,35,0,0,0,0,0,0
2703,292,0,34.000002,30.999999,0,0,0,0,0,0
2704,292,0,21,34.000002,0,0,0,0,0,0
2705,292,0,37,37.999999,0,0,1,0,0,0
2706,292,0,37,37,1,0,0,0,0,0
2707,293,0,34.000002,30.999999,0,0,0,0,0,0
2708,293,0,34.000002,30.999999,1,0,0,0,0,0
2709,293,0,37,28.000001,0,0,0,0,0,0
2710,293,0,29.999999,28.999999,0,0,0,0,0,0
2711,293,0,34.000002,30.999999,0,0,0,0,0,0
2712,293,0,30.999999,30.999999,1,0,0,0,0,0
2713,293,0,43.000001,34.000002,0,0,0,0,0,0
2714,293,0,35,34.000002,1,0,0,0,0,0
2715,293,0,35,34.000002,0,0,0,0,0,0
2716,293,0,21,34.000002,0,0,0,0,0,0
2717,294,0,37,39.000001,0,0,0,0,0,0
2718,294,0,30.999999,37,0,0,0,0,1,0
2719,294,0,34.000002,30.999999,0,0,0,0,0,0
2720,294,0,34.000002,30.999999,0,0,0,0,0,0
2721,294,0,30.999999,35,0,0,0,0,0,0
2722,294,0,30.999999,32.000002,0,0,0,0,0,0
2723,294,0,29.999999,30.999999,0,0,0,0,0,0
2724,294,0,30.999999,30.999999,0,0,0,0,1,0
2725,294,0,34.000002,30.999999,1,0,0,0,0,0
2726,294,0,30.999999,32.000002,1,0,0,0,0,0
2727,294,0,30.999999,30.999999,1,0,0,0,0,0
2728,294,0,34.000002,30.999999,0,0,0,0,0,0
2729,294,0,34.000002,34.000002,0,0,0,0,0,0
2730,294,0,30.999999,34.000002,1,0,0,0,0,0
2731,294,0,30.999999,34.000002,1,0,0,0,0,0
2732,294,0,41.999999,30.999999,1,0,0,0,0,0
2733,294,0,21,34.000002,0,0,0,0,0,0
2734,294,0,35,28.999999,0,0,0,0,0,0
2735,294,0,35.999998,37,0,0,1,0,0,0
2736,294,0,39.000001,28.000001,0,0,0,0,1,0
2737,294,0,37,34.000002,0,0,0,0,0,0
2738,294,0,44,34.000002,0,0,0,0,0,0
2739,294,0,22,33,0,0,0,0,0,0
2740,294,0,37,34.000002,0,0,0,0,0,0
2741,295,1,45,28.000001,0,0,0,0,0,0
2742,295,0,37,37,0,0,0,0,0,0
2743,295,0,46,34.000002,0,0,0,0,0,0
2744,295,0,39.000001,29.999999,1,0,0,0,0,0
2745,295,1,43.000001,30.999999,0,0,0,0,0,0
2746,295,0,34.000002,30.999999,0,0,0,0,0,0
2747,295,0,39.666666,30.999999,1,0,0,0,0,0
2748,295,1,45.000002,28.000001,0,0,0,0,0,0
2749,295,1,41.333334,17.999999,1,0,0,0,0,0
2750,295,0,44.666668,34.000002,0,0,0,0,0,0
2751,295,1,42.000001,29.999999,0,0,0,0,1,0
2752,295,0,23,37,1,0,0,0,0,0
2753,296,0,37.999999,29.999999,0,0,0,0,0,0
2754,296,0,39.000001,30.999999,1,0,0,0,0,0
2755,296,0,39.999999,39.999999,0,0,0,0,0,0
2756,296,0,32.000002,37,1,0,0,0,0,0
2757,296,0,43.000001,37,0,0,0,0,1,0
2758,296,0,35,37,0,0,0,0,1,0
2759,297,0,32.000002,34.000002,0,0,0,0,0,0
2760,297,0,37,39.000001,0,0,0,0,0,0
2761,297,0,22,34.000002,1,0,0,0,0,0
2762,297,0,33,30.999999,1,0,0,0,0,0
2763,297,0,27.000001,30.999999,1,0,0,0,0,0
2764,297,0,37,34.000002,0,0,0,0,0,0
2765,297,0,21,34.000002,0,0,0,0,0,0
2766,297,0,39.000001,37,0,0,0,0,0,0
2767,298,0,39.000001,28.000001,0,1,0,0,0,0
2768,298,0,35,29.999999,0,0,0,0,0,0
2769,298,0,21,30.999999,0,0,0,0,0,0
2770,298,0,21,35,0,0,1,0,0,0
2771,298,0,12,35,0,0,1,0,0,0
2772,298,0,35,34.000002,0,0,0,0,0,0
2773,298,0,21,34.000002,0,0,0,0,0,0
2774,298,0,21,34.000002,0,0,0,0,0,0
2775,298,0,35.999998,37,0,0,1,0,0,0
2776,298,0,21,34.000002,0,0,0,0,0,0
2777,298,0,39.000001,37,0,0,0,0,0,0
2778,298,0,25,37,0,0,0,0,0,0
2779,298,0,32.000002,37,0,0,1,0,0,0
2780,298,1,41,28.000001,0,0,0,0,0,0
2781,298,0,22,33,0,0,0,0,0,0
2782,299,0,37,34.000002,0,0,0,0,0,0
2783,299,0,37,37,0,0,0,0,0,0
2784,299,0,27.000001,29.999999,0,0,0,0,0,0
2785,299,0,34.000002,30.999999,0,0,0,0,0,0
2786,299,0,35,29.999999,1,0,0,0,0,0
2787,299,0,30.999999,32.000002,1,0,0,0,0,0
2788,299,0,43.000001,34.000002,1,0,0,0,0,0
2789,299,0,37,25,0,0,0,0,0,0
2790,299,0,37,28.000001,0,0,0,0,0,0
2791,299,0,43.000001,34.000002,0,0,0,0,0,0
2792,300,0,44.333334,39.999999,0,0,0,0,0,0
2793,300,0,41.666668,33,1,0,0,1,0,0
2794,300,0,35,29.999999,0,0,0,0,0,0
2795,300,0,50.999999,37,0,0,0,0,0,0
2796,300,1,45.333333,25,0,1,0,0,0,0
2797,300,0,50.000001,28.000001,0,0,0,0,0,0
2798,300,0,35,34.000002,0,0,1,0,0,0
